time_step,id,id_leader,pos,vel,acc,lane,length
0.0,0,-1,50.0,40.0,0.0,1.0,7.0
0.0,1,-1,120.0,25.0,0.0,0.0,7.0
0.1,0,-1,53.99,39.8,-2.0,1.0,7.0
0.1,1,-1,122.507,25.14,1.4,0.0,7.0
0.2,0,-1,57.96,39.599999999999994,-2.0,1.0,7.0
0.2,1,-1,125.028,25.28,1.4,0.0,7.0
0.3,0,-1,61.910000000000004,39.39999999999999,-2.0,1.0,7.0
0.3,1,-1,127.56300000000002,25.42,1.4,0.0,7.0
0.4,0,-1,65.84,39.19999999999999,-2.0,1.0,7.0
0.4,1,-1,130.11200000000002,25.560000000000002,1.4,0.0,7.0
0.5,0,-1,69.75,38.999999999999986,-2.0,1.0,7.0
0.5,1,-1,132.67500000000004,25.700000000000003,1.4,0.0,7.0
0.6,0,-1,73.64,38.79999999999998,-2.0,1.0,7.0
0.6,1,-1,135.25200000000004,25.840000000000003,1.4,0.0,7.0
0.7,0,-1,77.50999999999999,38.59999999999998,-2.0,1.0,7.0
0.7,1,-1,137.84300000000005,25.980000000000004,1.4,0.0,7.0
0.8,0,-1,81.35999999999999,38.39999999999998,-2.0,1.0,7.0
0.8,1,-1,140.44800000000006,26.120000000000005,1.4,0.0,7.0
0.9,0,-1,85.18999999999998,38.199999999999974,-2.0,1.0,7.0
0.9,1,-1,143.06700000000006,26.260000000000005,1.4,0.0,7.0
1.0,0,-1,88.99999999999997,37.99999999999997,-2.0,1.0,7.0
1.0,1,-1,145.70000000000007,26.400000000000006,1.4,0.0,7.0
1.1,0,-1,92.78999999999996,37.79999999999997,-2.0,1.0,7.0
1.1,1,-1,148.3470000000001,26.540000000000006,1.4,0.0,7.0
1.2,0,-1,96.55999999999996,37.599999999999966,-2.0,1.0,7.0
1.2,1,-1,151.0080000000001,26.680000000000007,1.4,0.0,7.0
1.3,0,-1,100.30999999999995,37.39999999999996,-2.0,1.0,7.0
1.3,1,-1,153.6830000000001,26.820000000000007,1.4,0.0,7.0
1.4,0,-1,104.03999999999994,37.19999999999996,-2.0,1.0,7.0
1.4,1,-1,156.3720000000001,26.960000000000008,1.4,0.0,7.0
1.5,0,-1,107.74999999999993,36.99999999999996,-2.0,1.0,7.0
1.5,1,-1,159.0750000000001,27.10000000000001,1.4,0.0,7.0
1.6,0,-1,111.43999999999993,36.799999999999955,-2.0,1.0,7.0
1.6,1,-1,161.79200000000012,27.24000000000001,1.4,0.0,7.0
1.7,0,-1,115.10999999999991,36.59999999999995,-2.0,1.0,7.0
1.7,1,-1,164.5230000000001,27.38000000000001,1.4,0.0,7.0
1.8,0,-1,118.7599999999999,36.39999999999995,-2.0,1.0,7.0
1.8,1,-1,167.26800000000011,27.52000000000001,1.4,0.0,7.0
1.9,0,-1,122.3899999999999,36.199999999999946,-2.0,1.0,7.0
1.9,1,-1,170.02700000000013,27.66000000000001,1.4,0.0,7.0
2.0,0,-1,125.99999999999989,35.99999999999994,-2.0,1.0,7.0
2.0,1,-1,172.80000000000013,27.80000000000001,1.4,0.0,7.0
2.1,0,-1,129.5899999999999,35.79999999999994,-2.0,1.0,7.0
2.1,1,-1,175.58700000000013,27.940000000000012,1.4,0.0,7.0
2.2,0,-1,133.15999999999988,35.59999999999994,-2.0,1.0,7.0
2.2,1,-1,178.38800000000015,28.080000000000013,1.4,0.0,7.0
2.3,0,-1,136.7099999999999,35.399999999999935,-2.0,1.0,7.0
2.3,1,-1,181.20300000000015,28.220000000000013,1.4,0.0,7.0
2.4,0,-1,140.2399999999999,35.19999999999993,-2.0,1.0,7.0
2.4,1,-1,184.03200000000015,28.360000000000014,1.4,0.0,7.0
2.5,0,-1,143.7499999999999,34.99999999999993,-2.0,1.0,7.0
2.5,1,-1,186.87500000000017,28.500000000000014,1.4,0.0,7.0
2.6,0,-1,147.2399999999999,34.799999999999926,-2.0,1.0,7.0
2.6,1,-1,189.73200000000017,28.640000000000015,1.4,0.0,7.0
2.7,0,-1,150.7099999999999,34.59999999999992,-2.0,1.0,7.0
2.7,1,-1,192.60300000000018,28.780000000000015,1.4,0.0,7.0
2.8,0,-1,154.15999999999988,34.39999999999992,-2.0,1.0,7.0
2.8,1,-1,195.4880000000002,28.920000000000016,1.4,0.0,7.0
2.9,0,-1,157.5899999999999,34.19999999999992,-2.0,1.0,7.0
2.9,1,-1,198.3870000000002,29.060000000000016,1.4,0.0,7.0
3.0,0,-1,160.9999999999999,33.999999999999915,-2.0,1.0,7.0
3.0,1,-1,201.3000000000002,29.200000000000017,1.4,0.0,7.0
3.1,0,-1,164.38999999999987,33.79999999999991,-2.0,1.0,7.0
3.1,1,-1,204.2270000000002,29.340000000000018,1.4,0.0,7.0
3.2,0,-1,167.75999999999988,33.59999999999991,-2.0,1.0,7.0
3.2,1,-1,207.1680000000002,29.480000000000018,1.4,0.0,7.0
3.3,0,-1,171.10999999999987,33.399999999999906,-2.0,1.0,7.0
3.3,1,-1,210.12300000000022,29.62000000000002,1.4,0.0,7.0
3.4,0,-1,174.43999999999988,33.1999999999999,-2.0,1.0,7.0
3.4,1,-1,213.0920000000002,29.76000000000002,1.4,0.0,7.0
3.5,0,-1,177.7499999999999,32.9999999999999,-2.0,1.0,7.0
3.5,1,-1,216.07500000000022,29.90000000000002,1.4,0.0,7.0
3.6,0,-1,181.03999999999988,32.7999999999999,-2.0,1.0,7.0
3.6,1,-1,219.07200000000023,30.04000000000002,1.4,0.0,7.0
3.7,0,-1,184.3099999999999,32.599999999999895,-2.0,1.0,7.0
3.7,1,-1,222.08300000000023,30.18000000000002,1.4,0.0,7.0
3.8,0,-1,187.5599999999999,32.39999999999989,-2.0,1.0,7.0
3.8,1,-1,225.10800000000023,30.32000000000002,1.4,0.0,7.0
3.9,0,-1,190.78999999999988,32.19999999999989,-2.0,1.0,7.0
3.9,1,-1,228.14700000000025,30.460000000000022,1.4,0.0,7.0
4.0,0,-1,193.9999999999999,31.99999999999989,-2.0,1.0,7.0
4.0,1,-1,231.20000000000024,30.600000000000023,1.4,0.0,7.0
4.1,0,-1,197.18999999999988,31.79999999999989,-2.0,1.0,7.0
4.1,1,-1,234.26700000000025,30.740000000000023,1.4,0.0,7.0
4.2,0,-1,200.35999999999987,31.59999999999989,-2.0,1.0,7.0
4.2,1,-1,237.34800000000027,30.880000000000024,1.4,0.0,7.0
4.3,0,-1,203.50999999999988,31.399999999999892,-2.0,1.0,7.0
4.3,1,-1,240.44300000000027,31.020000000000024,1.4,0.0,7.0
4.4,0,-1,206.63999999999987,31.199999999999893,-2.0,1.0,7.0
4.4,1,-1,243.55200000000028,31.160000000000025,1.4,0.0,7.0
4.5,0,-1,209.74999999999986,30.999999999999893,-2.0,1.0,7.0
4.5,1,-1,246.6750000000003,31.300000000000026,1.4,0.0,7.0
4.6,0,-1,212.83999999999986,30.799999999999894,-2.0,1.0,7.0
4.6,1,-1,249.8120000000003,31.440000000000026,1.4,0.0,7.0
4.7,0,-1,215.90999999999985,30.599999999999895,-2.0,1.0,7.0
4.7,1,-1,252.9630000000003,31.580000000000027,1.4,0.0,7.0
4.8,0,-1,218.95999999999987,30.399999999999896,-2.0,1.0,7.0
4.8,1,-1,256.1280000000003,31.720000000000027,1.4,0.0,7.0
4.9,0,-1,221.98999999999987,30.199999999999896,-2.0,1.0,7.0
4.9,1,-1,259.30700000000036,31.860000000000028,1.4,0.0,7.0
5.0,0,-1,224.99999999999986,29.999999999999897,-2.0,1.0,7.0
5.0,1,-1,262.50000000000034,32.00000000000003,1.4,0.0,7.0
5.1,0,-1,228.00291500551586,30.05830011031985,0.5830011031995,0.5,7.0
5.1,1,-1,265.70000000000033,32.00000000000003,0.0,0.5,7.0
5.2,0,1,231.01166002206384,30.1166002206398,0.5830011031995,0.5,7.0
5.2,1,-1,268.9000000000003,32.00000000000003,0.0,0.5,7.0
5.3,0,1,234.02623504964382,30.17490033095975,0.5830011031995,0.5,7.0
5.3,1,-1,272.1000000000003,32.00000000000003,0.0,0.5,7.0
5.4,0,1,237.0466400882558,30.233200441279703,0.5830011031995,0.5,7.0
5.4,1,-1,275.3000000000003,32.00000000000003,0.0,0.5,7.0
5.5,0,1,240.07287513789976,30.291500551599654,0.5830011031995,0.5,7.0
5.5,1,-1,278.5000000000003,32.00000000000003,0.0,0.5,7.0
5.6,0,1,243.10494019857572,30.349800661919605,0.5830011031995,0.5,7.0
5.6,1,-1,281.7000000000003,32.00000000000003,0.0,0.5,7.0
5.7,0,1,246.14283527028368,30.408100772239557,0.5830011031995,0.5,7.0
5.7,1,-1,284.90000000000026,32.00000000000003,0.0,0.5,7.0
5.8,0,1,249.18656035302365,30.46640088255951,0.5830011031995,0.5,7.0
5.8,1,-1,288.10000000000025,32.00000000000003,0.0,0.5,7.0
5.9,0,1,252.2361154467956,30.52470099287946,0.5830011031995,0.5,7.0
5.9,1,-1,291.30000000000024,32.00000000000003,0.0,0.5,7.0
6.0,0,1,255.29150055159954,30.58300110319941,0.5830011031995,0.5,7.0
6.0,1,-1,294.5000000000002,32.00000000000003,0.0,0.5,7.0
6.1,0,1,258.35271566743546,30.641301213519363,0.5830011031995,0.5,7.0
6.1,1,-1,297.7000000000002,32.00000000000003,0.0,0.5,7.0
6.2,0,1,261.4197607943034,30.699601323839314,0.5830011031995,0.5,7.0
6.2,1,-1,300.9000000000002,32.00000000000003,0.0,0.5,7.0
6.3,0,1,264.4926359322033,30.757901434159265,0.5830011031995,0.5,7.0
6.3,1,-1,304.1000000000002,32.00000000000003,0.0,0.5,7.0
6.4,0,1,267.57134108113524,30.816201544479217,0.5830011031995,0.5,7.0
6.4,1,-1,307.3000000000002,32.00000000000003,0.0,0.5,7.0
6.5,0,1,270.6558762410992,30.874501654799168,0.5830011031995,0.5,7.0
6.5,1,-1,310.50000000000017,32.00000000000003,0.0,0.5,7.0
6.6,0,1,273.7462414120951,30.93280176511912,0.5830011031995,0.5,7.0
6.6,1,-1,313.70000000000016,32.00000000000003,0.0,0.5,7.0
6.7,0,1,276.84243659412306,30.99110187543907,0.5830011031995,0.5,7.0
6.7,1,-1,316.90000000000015,32.00000000000003,0.0,0.5,7.0
6.8,0,1,279.94446178718295,31.049401985759022,0.5830011031995,0.5,7.0
6.8,1,-1,320.10000000000014,32.00000000000003,0.0,0.5,7.0
6.9,0,1,283.05231699127484,31.107702096078974,0.5830011031995,0.5,7.0
6.9,1,-1,323.3000000000001,32.00000000000003,0.0,0.5,7.0
7.0,0,1,286.16600220639873,31.166002206398925,0.5830011031995,0.5,7.0
7.0,1,-1,326.5000000000001,32.00000000000003,0.0,0.5,7.0
7.1,0,1,289.2855174325546,31.224302316718877,0.5830011031995,0.5,7.0
7.1,1,-1,329.7000000000001,32.00000000000003,0.0,0.5,7.0
7.2,0,1,292.4108626697425,31.282602427038828,0.5830011031995,0.5,7.0
7.2,1,-1,332.9000000000001,32.00000000000003,0.0,0.5,7.0
7.3,0,1,295.54203791796243,31.34090253735878,0.5830011031995,0.5,7.0
7.3,1,-1,336.1000000000001,32.00000000000003,0.0,0.5,7.0
7.4,0,1,298.67904317721434,31.39920264767873,0.5830011031995,0.5,7.0
7.4,1,-1,339.30000000000007,32.00000000000003,0.0,0.5,7.0
7.5,0,1,301.8218784474982,31.457502757998682,0.5830011031995,0.5,7.0
7.5,1,-1,342.50000000000006,32.00000000000003,0.0,0.5,7.0
7.6,0,1,304.9686551465328,31.47803122269381,0.20528464695129375,0.5,7.0
7.6,1,-1,345.69750000000005,31.950000000000028,-0.5,0.5,7.0
7.7,0,1,308.11748469203695,31.49855968738894,0.20528464695129375,0.5,7.0
7.7,1,-1,348.89000000000004,31.900000000000027,-0.5,0.5,7.0
7.8,0,1,311.2683670840106,31.51908815208407,0.20528464695129375,0.5,7.0
7.8,1,-1,352.07750000000004,31.850000000000026,-0.5,0.5,7.0
7.9,0,1,314.42130232245376,31.5396166167792,0.20528464695129375,0.5,7.0
7.9,1,-1,355.26000000000005,31.800000000000026,-0.5,0.5,7.0
8.0,0,1,317.5762904073664,31.560145081474328,0.20528464695129375,0.5,7.0
8.0,1,-1,358.43750000000006,31.750000000000025,-0.5,0.5,7.0
