time_step,id,id_leader,pos,vel,acc,lane,length
0.0,0,-1,100.0,37.0,0.0,1.0,7.0
0.1,0,-1,103.6959376046128,36.91875209225572,-0.8124790774427632,1.0,7.0
0.2,0,-1,107.38384726605385,36.83944113656531,-0.7931095569040922,1.0,7.0
0.3,0,-1,111.06391975596901,36.762008661737816,-0.774324748274931,1.0,7.0
0.4,0,-1,114.73634011447842,36.68639850845036,-0.756101532874538,1.0,7.0
0.5,0,-1,118.40128787552115,36.61255671240406,-0.7384179604630288,1.0,7.0
0.6,0,-1,122.05893728087592,36.54043139469139,-0.721253177126715,1.0,7.0
0.7,0,-1,125.70945748355307,36.469972658851525,-0.7045873583986321,1.0,7.0
0.8,0,-1,129.35301274120232,36.401132494133655,-0.6884016471787199,1.0,7.0
0.9,0,-1,132.98976260013538,36.33386468452777,-0.6726780960588723,1.0,7.0
1.0,0,-1,136.6198620705197,36.26812472315831,-0.6573996136945889,1.0,7.0
1.1,0,-1,140.24346179326105,36.20386973166853,-0.6425499148977522,1.0,7.0
1.2,0,-1,143.86070819905714,36.141058384253085,-0.62811347415449,1.0,7.0
1.3,0,-1,147.47174366007096,36.07965083602323,-0.6140754822985925,1.0,7.0
1.4,0,-1,151.07670663464282,36.01960865541375,-0.6004218060947965,1.0,7.0
1.5,0,-1,154.67573180543164,35.96089476036297,-0.587138950507828,1.0,7.0
1.6,0,-1,158.26895021135067,35.90347335801773,-0.5742140234524344,1.0,7.0
1.7,0,-1,161.85648937363825,35.847309887734,-0.5616347028373119,1.0,7.0
1.8,0,-1,165.438473416383,35.792370967160835,-0.5493892057316254,1.0,7.0
1.9,0,-1,169.01502318180158,35.73862434121111,-0.5374662594972699,1.0,7.0
2.0,0,-1,172.58625634054897,35.6860388337368,-0.5258550747430729,1.0,7.0
2.1,0,-1,176.1522874973228,35.634584301739906,-0.5145453199689433,1.0,7.0
2.2,0,-1,179.7132282920079,35.58423159196203,-0.5035270977787913,1.0,7.0
2.3,0,-1,183.26918749659134,35.534952499706954,-0.492790922550782,1.0,7.0
2.4,0,-1,186.82027110806473,35.48671972976071,-0.4823276994624432,1.0,7.0
2.5,0,-1,190.36658243751694,35.439506859283085,-0.4721287047762267,1.0,7.0
2.6,0,-1,193.90822219560874,35.39328830255323,-0.4621855672985641,1.0,7.0
2.7,0,-1,197.4452885746094,35.34803927746001,-0.45249025093217776,1.0,7.0
2.8,0,-1,200.97787732716418,35.303735773635246,-0.4430350382476494,1.0,7.0
2.9,0,-1,204.50608184195266,35.26035452213466,-0.43381251500582246,1.0,7.0
3.0,0,-1,208.0299932163883,35.21787296657788,-0.4248155555678337,1.0,7.0
3.1,0,-1,211.5497003265004,35.17626923566445,-0.4160373091343011,1.0,7.0
3.2,0,-1,215.06528989413306,35.1355221169885,-0.4074711867595188,1.0,7.0
3.3,0,-1,218.57684655158647,35.09561103207945,-0.3991108490905051,1.0,7.0
3.4,0,-1,222.0844529038205,35.05651601260101,-0.39095019478441534,1.0,7.0
3.5,0,-1,225.5881895883328,35.01821767764489,-0.3829833495611738,1.0,7.0
3.6,0,-1,229.088135332818,34.98069721205976,-0.3752046558512943,1.0,7.0
3.7,0,-1,232.58436701070897,34.94393634575959,-0.3676086630016757,1.0,7.0
3.8,0,-1,236.07695969469492,34.907917333959105,-0.36019011800482104,1.0,7.0
3.9,0,-1,239.56598670830724,34.87262293828718,-0.35294395671929085,1.0,7.0
4.0,0,-1,243.0515196756582,34.83803640873203,-0.3458652955514817,1.0,7.0
4.1,0,-1,246.53362856941354,34.80414146637494,-0.33894942357083696,1.0,7.0
4.2,0,-1,250.01238175707587,34.77092228687169,-0.3321917950325368,1.0,7.0
4.3,0,-1,253.48784604565162,34.738363484643344,-0.32558802228341244,1.0,7.0
4.4,0,-1,256.9600867247708,34.70645009774049,-0.31913386902852797,1.0,7.0
4.5,0,-1,260.42916760832514,34.67516757334676,-0.31282524393729194,1.0,7.0
4.6,0,-1,263.89515107468696,34.64450175388982,-0.3066581945694397,1.0,7.0
