time_step,id,id_leader,pos,vel,acc,lane,length
5.0,0,3,135.22000000000017,25.25000000000003,1.4,3.0,4.0
5.0,1,-1,189.59000000000034,28.80000000000003,1.4,1.0,4.0
5.0,2,-1,185.5780726445445,22.21445811563551,0.19778324625420543,2.0,13.0
5.0,3,-1,211.45000000000013,23.040000000000013,0.7,3.0,16.0
5.1,0,3,137.74570000000017,25.264000000000028,0.14000000000000057,3.0,4.0
5.1,1,-1,192.46824000000035,28.76480000000003,-0.3519999999999996,1.0,4.0
5.1,2,-1,187.80093778173637,22.242844628201638,0.28386512566128574,2.0,13.0
5.1,3,-1,213.75400000000013,23.040000000000013,0.0,2.5,16.0
5.2,0,3,140.27280000000016,25.278000000000027,0.14000000000000057,3.0,4.0
5.2,1,-1,195.34296000000037,28.72960000000003,-0.3519999999999996,1.0,4.0
5.2,2,3,190.02664157018484,22.271231140767767,0.28386512566128574,2.0,13.0
5.2,3,-1,216.05800000000013,23.040000000000013,0.0,2.5,16.0
5.3,0,3,142.80130000000017,25.292000000000026,0.14000000000000057,3.0,4.0
5.3,1,-1,198.2141600000004,28.69440000000003,-0.3519999999999996,1.0,4.0
5.3,2,3,192.25518400988994,22.299617653333897,0.28386512566128574,2.0,13.0
5.3,3,-1,218.36200000000014,23.040000000000013,0.0,2.5,16.0
5.4,0,3,145.33120000000017,25.306000000000026,0.14000000000000057,3.0,4.0
5.4,1,-1,201.0818400000004,28.65920000000003,-0.3519999999999996,1.0,4.0
5.4,2,3,194.48656510085166,22.328004165900026,0.28386512566128574,2.0,13.0
5.4,3,-1,220.66600000000014,23.040000000000013,0.0,2.5,16.0
5.5,0,3,147.86250000000015,25.320000000000025,0.14000000000000057,3.0,4.0
5.5,1,-1,203.94600000000042,28.62400000000003,-0.3519999999999996,1.0,4.0
5.5,2,3,196.72078484307,22.356390678466155,0.28386512566128574,2.0,13.0
5.5,3,-1,222.97000000000014,23.040000000000013,0.0,2.5,16.0
5.6,0,3,150.39520000000016,25.334000000000024,0.14000000000000057,3.0,4.0
5.6,1,-1,206.80664000000044,28.58880000000003,-0.3519999999999996,1.0,4.0
5.6,2,3,198.95784323654493,22.384777191032285,0.28386512566128574,2.0,13.0
5.6,3,-1,225.27400000000014,23.040000000000013,0.0,2.5,16.0
5.7,0,3,152.92930000000015,25.348000000000024,0.14000000000000057,3.0,4.0
5.7,1,-1,209.66376000000045,28.55360000000003,-0.3519999999999996,1.0,4.0
5.7,2,3,201.19774028127648,22.413163703598414,0.28386512566128574,2.0,13.0
5.7,3,-1,227.57800000000015,23.040000000000013,0.0,2.5,16.0
5.8,0,3,155.46480000000014,25.362000000000023,0.14000000000000057,3.0,4.0
5.8,1,-1,212.51736000000045,28.51840000000003,-0.3519999999999996,1.0,4.0
5.8,2,3,203.44047597726464,22.441550216164543,0.28386512566128574,2.0,13.0
5.8,3,-1,229.88200000000015,23.040000000000013,0.0,2.5,16.0
5.9,0,3,158.00170000000014,25.376000000000023,0.14000000000000057,3.0,4.0
5.9,1,-1,215.36744000000047,28.483200000000032,-0.3519999999999996,1.0,4.0
5.9,2,3,205.6860503245094,22.469936728730673,0.28386512566128574,2.0,13.0
5.9,3,-1,232.18600000000015,23.040000000000013,0.0,2.5,16.0
